Data,Abertura,Máxima,Mínima,Fechamento
2021-07-06,125900,125940,125800,125845
2021-07-06,125945,125980,125895,125900
2021-07-06,125960,126000,125925,125950
2021-07-06,125985,126010,125960,125960
2021-07-06,125945,126005,125935,125985
2021-07-06,126035,126060,125930,125945
2021-07-06,125960,126050,125920,126030
2021-07-06,125960,125985,125915,125965
2021-07-06,125950,125990,125920,125955
2021-07-06,125980,125990,125940,125950
2021-07-06,125950,126000,125940,125980
2021-07-06,125930,125985,125930,125950
2021-07-06,125900,125950,125895,125930
2021-07-06,125945,125945,125890,125895
2021-07-06,125960,125990,125930,125940
2021-07-06,125940,125975,125920,125965
2021-07-06,126025,126025,125935,125940
2021-07-06,126040,126050,125995,126025
2021-07-06,126025,126055,126005,126040
2021-07-06,126060,126075,126020,126025
2021-07-06,125940,126075,125940,126065
2021-07-06,125915,125975,125900,125945
2021-07-06,126000,126005,125870,125910
2021-07-06,126010,126040,125970,126000
2021-07-06,126155,126180,125995,126015
2021-07-06,126170,126200,126145,126155
2021-07-06,126160,126200,126155,126170
2021-07-06,126155,126185,126130,126160
2021-07-06,126125,126165,126120,126155
2021-07-06,126045,126130,126040,126125
2021-07-06,126000,126060,126000,126040
2021-07-06,126045,126050,125955,126000
2021-07-06,126100,126135,126025,126040
2021-07-06,126065,126120,126065,126095
2021-07-06,126105,126130,126045,126070
2021-07-06,126230,126250,126075,126110
2021-07-06,126180,126275,126170,126230
2021-07-06,126125,126195,126115,126175
2021-07-06,126090,126160,126075,126125
2021-07-06,126080,126115,126065,126090
2021-07-06,126050,126095,126045,126080
2021-07-06,126125,126125,126020,126045
2021-07-06,126205,126210,126085,126120
2021-07-06,126160,126210,126155,126200
2021-07-06,126210,126230,126140,126155
2021-07-06,126160,126225,126145,126215
2021-07-06,126100,126175,126095,126160
2021-07-06,126070,126120,126045,126100
2021-07-06,126075,126120,126045,126070
2021-07-06,126055,126110,126030,126075
2021-07-06,126020,126070,126000,126050
2021-07-06,125985,126040,125950,126025
2021-07-06,125920,126040,125905,125985
2021-07-06,125865,125935,125790,125915
2021-07-06,125980,125980,125865,125865
2021-07-06,125925,125980,125880,125980
2021-07-06,125955,125970,125910,125925
2021-07-06,125985,125995,125940,125950
2021-07-06,125930,125990,125920,125985
2021-07-06,125885,125935,125850,125925
2021-07-06,125905,125940,125860,125885
2021-07-06,125905,125940,125845,125905
2021-07-06,125880,125910,125825,125905
2021-07-06,125925,125930,125870,125885
2021-07-06,125930,125950,125885,125930
2021-07-06,125870,125950,125865,125930
2021-07-06,125875,125915,125840,125875
2021-07-06,125770,125880,125740,125880
2021-07-06,125780,125835,125725,125770
2021-07-06,125840,125880,125780,125785
2021-07-06,125815,125880,125765,125840
2021-07-06,125860,125910,125800,125815
2021-07-06,125970,125995,125820,125860
2021-07-06,125885,125980,125785,125970
2021-07-06,125950,125950,125825,125885
2021-07-06,125995,126025,125925,125950
2021-07-06,125935,126015,125915,125995
2021-07-06,126140,126145,125895,125935
2021-07-06,126165,126170,126110,126140
2021-07-06,126150,126190,126135,126165
2021-07-06,126100,126155,126095,126150
2021-07-06,126130,126130,126055,126100
2021-07-06,126145,126160,126095,126125
2021-07-06,126055,126175,126040,126145
2021-07-06,126015,126055,125980,126055
2021-07-06,125985,126050,125975,126015
2021-07-06,126045,126075,125970,125990
2021-07-06,126110,126120,126025,126040
2021-07-06,126050,126130,126045,126110
2021-07-06,125950,126055,125925,126050
2021-07-06,125930,125950,125910,125950
2021-07-06,125905,125955,125895,125930
2021-07-06,125870,125905,125840,125905
2021-07-06,125920,125975,125865,125870
2021-07-06,125945,125950,125830,125915
2021-07-06,125975,126000,125935,125945
2021-07-06,125940,125985,125935,125975
2021-07-06,125990,126015,125925,125940
2021-07-06,125910,126000,125880,125990
2021-07-06,125920,125965,125875,125915
2021-07-06,125925,126000,125885,125915
2021-07-06,125865,125935,125850,125930
2021-07-06,125900,125945,125855,125870
2021-07-06,125905,125935,125880,125895
2021-07-06,125955,125970,125850,125905
2021-07-06,126000,126035,125900,125950
2021-07-06,126000,126030,125965,126000
2021-07-06,126190,126190,125970,126000
2021-07-06,126165,126215,126145,126185
2021-07-06,126225,126250,126160,126170
2021-07-06,126210,126260,126195,126220
2021-07-06,126165,126220,126155,126210
2021-07-06,126165,126175,126110,126160
2021-07-06,126155,126200,126140,126165
2021-07-06,126130,126200,126115,126160
2021-07-06,126250,126250,126085,126135
2021-07-06,126215,126285,126200,126250
2021-07-06,126215,126260,126175,126215
2021-07-06,126275,126310,126210,126215
2021-07-06,126250,126295,126240,126280
2021-07-06,126315,126350,126170,126255
2021-07-06,126385,126405,126310,126315
2021-07-06,126395,126405,126320,126380
2021-07-06,126460,126485,126360,126390
2021-07-06,126495,126500,126390,126460
2021-07-06,126615,126655,126475,126500
2021-07-06,126630,126645,126565,126610
2021-07-06,126680,126710,126610,126625
2021-07-06,126700,126710,126655,126675
2021-07-06,126695,126740,126670,126695
2021-07-06,126725,126725,126680,126700
2021-07-06,126800,126810,126675,126725
2021-07-06,126755,126840,126745,126800
2021-07-06,126695,126780,126670,126755
2021-07-06,126690,126720,126670,126695
2021-07-06,126760,126785,126655,126690
2021-07-06,126855,126900,126755,126765
2021-07-06,126830,126865,126795,126860
2021-07-06,126735,126830,126730,126830
2021-07-06,126725,126750,126680,126735
2021-07-06,126670,126750,126625,126725
2021-07-06,126635,126690,126610,126665
2021-07-06,126560,126640,126535,126630
2021-07-06,126545,126580,126490,126560
2021-07-06,126565,126585,126485,126545
2021-07-06,126620,126620,126545,126560
2021-07-06,126665,126670,126560,126620
2021-07-06,126685,126725,126650,126665
2021-07-06,126685,126705,126650,126680
2021-07-06,126535,126685,126520,126685
2021-07-06,126495,126560,126495,126530
2021-07-06,126510,126585,126480,126495
2021-07-06,126600,126670,126475,126510
2021-07-06,126655,126675,126585,126605
2021-07-06,126750,126760,126635,126655
2021-07-06,126685,126775,126665,126745
2021-07-06,126715,126790,126660,126690
2021-07-06,126550,126715,126520,126715
2021-07-06,126660,126665,126525,126550
2021-07-06,126620,126675,126600,126660
2021-07-06,126640,126680,126610,126620
2021-07-06,126625,126665,126600,126640
2021-07-06,126565,126670,126555,126625
2021-07-06,126585,126625,126560,126560
2021-07-06,126690,126730,126585,126585
2021-07-06,126665,126700,126620,126695
2021-07-06,126675,126680,126610,126665
2021-07-06,126750,126755,126610,126670
2021-07-06,126875,126875,126745,126750
2021-07-06,126875,126895,126845,126870
2021-07-06,126875,126900,126840,126880
2021-07-06,126865,126895,126830,126880
2021-07-06,126865,126900,126830,126865
2021-07-06,126790,126880,126785,126865
2021-07-06,126770,126810,126730,126790
2021-07-06,126705,126790,126705,126765
2021-07-06,126700,126740,126680,126710
2021-07-06,126740,126745,126675,126705
2021-07-06,126825,126865,126720,126745
2021-07-06,126790,126880,126750,126825
2021-07-06,126765,126800,126740,126790
2021-07-06,126775,126815,126745,126770
2021-07-06,126810,126825,126740,126770
2021-07-06,126810,126845,126785,126805
2021-07-06,126805,126850,126770,126810
2021-07-06,126855,126885,126790,126805
2021-07-06,126830,126895,126815,126860
2021-07-06,126890,126925,126800,126830
2021-07-06,126915,126965,126870,126890
2021-07-06,126905,126930,126890,126910
2021-07-06,126870,126945,126855,126900
2021-07-06,126895,126915,126815,126875
2021-07-06,126990,126995,126850,126895
2021-07-06,127035,127040,126960,126990
2021-07-06,127120,127120,126935,127040
2021-07-06,127180,127185,127100,127120
2021-07-06,127180,127195,127160,127180
2021-07-06,127165,127180,127075,127180
2021-07-06,127225,127225,127150,127165
2021-07-06,127240,127245,127195,127225
2021-07-06,127250,127270,127230,127240
2021-07-06,127215,127275,127190,127245
2021-07-06,127155,127240,127150,127220
2021-07-06,127190,127190,127115,127160
2021-07-06,127190,127200,127175,127185
2021-07-06,127180,127195,127155,127190
2021-07-06,127190,127200,127170,127180
2021-07-06,127150,127200,127150,127185
2021-07-06,127160,127165,127115,127155
2021-07-06,127130,127170,127125,127160
2021-07-06,127095,127145,127090,127130
2021-07-06,127070,127110,127070,127095
2021-07-06,127020,127080,127015,127070
2021-07-06,127015,127040,127000,127020
2021-07-06,127050,127055,126980,127015
2021-07-06,127095,127115,127050,127055
2021-07-06,127115,127150,127085,127095
2021-07-06,127055,127125,127030,127115
2021-07-06,127040,127080,127035,127055
2021-07-06,127160,127165,127005,127040
2021-07-06,127200,127220,127160,127160
2021-07-06,127150,127200,127145,127195
2021-07-06,127120,127180,127100,127150
2021-07-06,127130,127130,127100,127120
2021-07-06,127120,127130,127085,127125
2021-07-06,127195,127195,127115,127115
2021-07-06,127200,127210,127180,127190
2021-07-06,127225,127230,127175,127200
2021-07-06,127255,127270,127200,127220
2021-07-06,127245,127260,127230,127255
2021-07-06,127270,127270,127215,127245
2021-07-06,127300,127320,127265,127275
2021-07-06,127320,127350,127275,127300
2021-07-06,127275,127345,127270,127325
2021-07-06,127255,127290,127250,127275
2021-07-06,127260,127290,127245,127260
2021-07-06,127275,127290,127235,127260
2021-07-06,127375,127385,127255,127275
2021-07-06,127450,127450,127370,127370
2021-07-06,127470,127490,127425,127450
2021-07-06,127470,127490,127425,127470
2021-07-06,127530,127535,127455,127470
2021-07-06,127490,127550,127455,127530
2021-07-06,127515,127525,127480,127490
2021-07-06,127550,127600,127515,127520
2021-07-06,127585,127620,127525,127545
2021-07-06,127570,127600,127495,127585
2021-07-06,127525,127625,127475,127565
2021-07-05,127700,127700,127700,127700
2021-07-05,127720,127745,127695,127700
2021-07-05,127715,127745,127690,127720
2021-07-05,127735,127745,127690,127725
2021-07-05,127690,127755,127685,127735
2021-07-05,127680,127695,127660,127685
2021-07-05,127680,127685,127655,127680
2021-07-05,127640,127695,127630,127675
2021-07-05,127630,127650,127610,127640
2021-07-05,127650,127665,127630,127630
2021-07-05,127630,127670,127625,127650
2021-07-05,127675,127690,127605,127635
2021-07-05,127665,127690,127660,127675
2021-07-05,127675,127680,127660,127665
2021-07-05,127645,127685,127620,127675
2021-07-05,127655,127700,127640,127645
2021-07-05,127650,127690,127640,127655
2021-07-05,127650,127650,127620,127650
2021-07-05,127585,127650,127580,127640
2021-07-05,127590,127600,127560,127585
2021-07-05,127540,127620,127535,127595
2021-07-05,127515,127540,127510,127535
2021-07-05,127500,127525,127500,127515
2021-07-05,127530,127535,127500,127500
2021-07-05,127500,127540,127480,127530
2021-07-05,127485,127510,127480,127495
2021-07-05,127525,127530,127480,127485
2021-07-05,127455,127535,127445,127525
2021-07-05,127470,127480,127450,127455
2021-07-05,127465,127505,127440,127475
2021-07-05,127500,127500,127465,127470
2021-07-05,127485,127520,127480,127495
2021-07-05,127525,127535,127470,127485
2021-07-05,127440,127550,127440,127525
2021-07-05,127465,127470,127440,127445
2021-07-05,127470,127490,127440,127465
2021-07-05,127445,127495,127440,127465
2021-07-05,127440,127460,127435,127450
2021-07-05,127435,127470,127430,127435
2021-07-05,127415,127455,127395,127435
2021-07-05,127435,127440,127385,127405
2021-07-05,127405,127445,127390,127440
2021-07-05,127420,127445,127375,127400
2021-07-05,127445,127460,127415,127425
2021-07-05,127480,127495,127435,127450
2021-07-05,127470,127515,127415,127480
2021-07-05,127465,127500,127460,127470
2021-07-05,127450,127470,127425,127460
2021-07-05,127445,127485,127440,127455
2021-07-05,127435,127470,127415,127445
2021-07-05,127405,127485,127365,127435
2021-07-05,127425,127425,127390,127410
2021-07-05,127435,127470,127415,127420
2021-07-05,127480,127495,127400,127440
2021-07-05,127485,127520,127440,127480
2021-07-05,127545,127560,127475,127480
2021-07-05,127545,127555,127470,127545
2021-07-05,127530,127565,127525,127545
2021-07-05,127555,127560,127505,127525
2021-07-05,127555,127605,127550,127555
2021-07-05,127645,127655,127520,127555
2021-07-05,127555,127665,127550,127645
2021-07-05,127540,127560,127520,127555
2021-07-05,127530,127565,127520,127540
2021-07-05,127525,127550,127490,127525
2021-07-05,127570,127575,127515,127520
2021-07-05,127575,127585,127555,127565
2021-07-05,127595,127600,127560,127575
2021-07-05,127570,127610,127565,127590
2021-07-05,127555,127600,127545,127570
2021-07-05,127515,127580,127510,127550
2021-07-05,127535,127540,127505,127515
2021-07-05,127560,127570,127520,127535
2021-07-05,127550,127580,127520,127560
2021-07-05,127540,127580,127505,127560
2021-07-05,127475,127540,127410,127535
2021-07-05,127540,127545,127435,127475
2021-07-05,127545,127570,127530,127545
2021-07-05,127560,127590,127525,127540
2021-07-05,127625,127630,127520,127555
2021-07-05,127695,127700,127615,127620
2021-07-05,127710,127735,127690,127695
2021-07-05,127755,127760,127690,127715
2021-07-05,127765,127765,127750,127755
2021-07-05,127740,127785,127740,127765
2021-07-05,127730,127765,127725,127740
2021-07-05,127725,127760,127725,127730
2021-07-05,127725,127730,127715,127730
2021-07-05,127745,127750,127705,127725
2021-07-05,127720,127755,127715,127740
2021-07-05,127705,127725,127680,127715
2021-07-05,127715,127750,127695,127710
2021-07-05,127700,127720,127680,127715
2021-07-05,127695,127710,127660,127700
2021-07-05,127705,127730,127690,127695
2021-07-05,127750,127760,127665,127710
2021-07-05,127765,127770,127740,127750
2021-07-05,127770,127780,127755,127770
2021-07-05,127790,127800,127750,127770
2021-07-05,127760,127800,127730,127795
2021-07-05,127770,127775,127710,127760
2021-07-05,127765,127785,127755,127765
2021-07-05,127740,127795,127730,127765
2021-07-05,127730,127785,127715,127740
2021-07-05,127710,127740,127695,127735
2021-07-05,127690,127720,127680,127710
2021-07-05,127705,127710,127685,127695
2021-07-05,127700,127705,127680,127705
2021-07-05,127730,127735,127690,127705
2021-07-05,127680,127740,127675,127735
2021-07-05,127700,127715,127665,127675
2021-07-05,127700,127735,127680,127700
2021-07-05,127710,127715,127685,127695
2021-07-05,127735,127780,127700,127710
2021-07-05,127685,127745,127675,127735
2021-07-05,127730,127740,127650,127680
2021-07-05,127720,127745,127705,127735
2021-07-05,127745,127795,127720,127720
2021-07-05,127735,127755,127715,127750
2021-07-05,127770,127800,127725,127740
2021-07-05,127750,127770,127685,127770
2021-07-05,127735,127775,127735,127750
2021-07-05,127775,127795,127725,127740
2021-07-05,127720,127820,127720,127775
2021-07-05,127745,127800,127715,127720
2021-07-05,127640,127840,127590,127740
2021-07-05,127530,127650,127530,127640
2021-07-05,127550,127550,127520,127535
2021-07-05,127525,127550,127470,127550
2021-07-05,127520,127565,127515,127530
2021-07-05,127505,127525,127495,127520
2021-07-05,127485,127530,127485,127505
2021-07-05,127455,127530,127450,127490
2021-07-05,127475,127485,127450,127455
2021-07-05,127475,127480,127445,127470
2021-07-05,127445,127495,127405,127475
2021-07-05,127470,127475,127440,127450
2021-07-05,127460,127510,127430,127475
2021-07-05,127485,127490,127440,127460
2021-07-05,127480,127520,127470,127485
2021-07-05,127485,127570,127480,127485
2021-07-05,127465,127510,127465,127485
2021-07-05,127385,127525,127365,127470
2021-07-05,127370,127405,127340,127385
2021-07-05,127380,127405,127325,127375
2021-07-05,127410,127475,127375,127380
2021-07-05,127435,127445,127390,127410
2021-07-05,127335,127480,127330,127435
2021-07-05,127335,127355,127325,127335
2021-07-05,127305,127365,127295,127330
2021-07-05,127300,127325,127275,127305
2021-07-05,127305,127315,127255,127300
2021-07-05,127275,127340,127235,127310
2021-07-05,127210,127285,127205,127270
2021-07-05,127160,127240,127155,127215
2021-07-05,127200,127205,127150,127160
2021-07-05,127185,127220,127170,127195
2021-07-05,127265,127270,127180,127180
2021-07-05,127290,127305,127250,127260
2021-07-05,127285,127315,127275,127295
2021-07-05,127260,127315,127235,127280
2021-07-05,127300,127330,127255,127260
2021-07-05,127340,127355,127290,127305
2021-07-05,127355,127360,127330,127340
2021-07-05,127335,127360,127330,127355
2021-07-05,127315,127365,127315,127335
2021-07-05,127285,127375,127285,127315
2021-07-05,127290,127310,127280,127290
2021-07-05,127215,127315,127210,127290
2021-07-05,127235,127250,127205,127220
2021-07-05,127245,127280,127205,127235
