Data,Abertura,Máxima,Mínima,Fechamento,BOP,VOL,Compradores,Vendedores,Saldo
2014-08-12,3427.4923,3432.7216,3413.2982,3421.5158,-0.3077,44180775734.5712,0,0,0
2014-08-11,3417.7805,3430.4805,3412.5511,3420.7688,0.1667,39533569123.5384,0,0,0
2014-08-08,3443.9275,3470.0744,3431.2275,3432.7216,-0.2885,76014727496.3434,0,0,0
2014-08-07,3425.2511,3458.8686,3419.2746,3455.1333,0.7547,60621541161.1157,0,0,0
2014-08-06,3446.9157,3455.1333,3417.0335,3422.2629,-0.6471,59825345243.8339,0,0,0
2014-08-05,3406.5747,3442.4334,3405.0806,3434.2158,0.74,66089597204.9378,0,0,0
2014-08-04,3400.5982,3411.8041,3385.6571,3402.0924,0.0571,45848143738.0899,0,0,0
2014-08-01,3423.757,3437.204,3390.1395,3399.8512,-0.5079,76442073476.0477,0,0,0
2014-07-31,3399.1041,3427.4923,3394.6218,3411.057,0.3636,84489492327.315,0,0,0
2014-07-30,3370.5968,3406.7507,3365.3244,3384.9077,0.3455,80696680834.3071,0,0,0
2014-07-29,3355.5327,3366.0776,3354.0263,3365.3244,0.8125,39906720267.4361,0,0,0
2014-07-28,3363.0647,3370.5968,3351.7667,3351.7667,-0.6,37886982063.4369,0,0,0
2014-07-25,3365.3244,3368.3372,3357.0391,3365.3244,0.0,40640567732.6828,0,0,0
2014-07-24,3344.9878,3355.5327,3341.975,3354.7795,0.7222,32674798502.7638,0,0,0
2014-07-23,3351.0134,3357.0391,3344.2346,3350.2602,-0.0588,35544603705.4668,0,0,0
2014-07-22,3358.5455,3359.2987,3335.1961,3342.7282,-0.6562,43129298382.9049,0,0,0
2014-07-21,3366.0776,3371.35,3353.2731,3357.0391,-0.5,30599531994.922,0,0,0
2014-07-18,3389.427,3393.193,3364.5712,3367.584,-0.7632,49256463397.8768,0,0,0
2014-07-17,3373.6096,3418.802,3368.3372,3415.036,0.8209,65170780631.3036,0,0,0
2014-07-16,3361.5583,3371.35,3348.0006,3363.8179,0.0968,42843315107.364,0,0,0
2014-07-15,3348.7538,3369.8436,3344.2346,3357.7923,0.3529,49059969053.1299,0,0,0
2014-07-14,3360.0519,3364.5712,3345.741,3346.4942,-0.72,32686866745.7221,0,0,0
2014-07-11,3366.8308,3372.8564,3359.2987,3363.8179,-0.2222,35486617539.841,0,0,0
2014-07-10,3361.5583,3374.3628,3357.7923,3366.0776,0.2727,46939082967.5129,0,0,0
2014-07-08,3372.8564,3374.3628,3352.5199,3358.5455,-0.6552,28085174490.0928,0,0,0
2014-07-07,3364.5712,3378.1289,3354.7795,3376.6224,0.5161,29829561147.0472,0,0,0
2014-07-04,3357.7923,3363.8179,3357.0391,3360.0519,0.3333,6060741812.4606,0,0,0
2014-07-03,3374.3628,3408.2571,3354.7795,3354.7795,-0.3662,52372372631.8287,0,0,0
2014-07-02,3344.2346,3380.3885,3344.2346,3378.1289,0.9375,51900874871.8451,0,0,0
2014-07-01,3366.8308,3373.6096,3341.975,3345.741,-0.6667,47101730268.7716,0,0,0
2014-06-30,3335.9493,3366.8308,3335.1961,3366.8308,0.9762,59715669083.0753,0,0,0
2014-06-27,3335.9436,3357.9906,3328.3412,3336.7038,0.0256,50173225650.5779,0,0,0
2014-06-26,3357.9906,3368.634,3336.7038,3343.546,-0.4524,65807506931.4112,0,0,0
2014-06-25,3364.0726,3369.3943,3348.8677,3361.0316,-0.1481,57565281094.0891,0,0,0
2014-06-24,3376.2364,3391.4413,3373.9557,3388.4003,0.6957,49211469236.0605,0,0,0
2014-06-23,3392.2015,3394.4823,3376.2364,3379.2774,-0.7083,34166161948.4091,0,0,0
2014-06-20,3405.8859,3417.2895,3397.5232,3398.2835,-0.3846,38957202852.6215,0,0,0
2014-06-18,3443.1378,3447.6992,3396.0027,3397.5232,-0.8824,62688030576.1609,0,0,0
2014-06-17,3407.4064,3453.7812,3404.3654,3450.7402,0.8769,40588044181.8959,0,0,0
2014-06-16,3401.3244,3416.5293,3397.5232,3411.9678,0.56,33032005976.1494,0,0,0
2014-06-13,3415.769,3421.851,3394.4823,3395.2425,-0.75,40937958284.1795,0,0,0
2014-06-11,3398.2835,3418.0498,3398.2835,3411.9678,0.6923,45126792340.2102,0,0,0
2014-06-10,3411.2076,3416.5293,3396.763,3396.763,-0.7308,43677433564.5881,0,0,0
2014-06-09,3423.3715,3430.2136,3400.5642,3409.6871,-0.4615,51366578276.3663,0,0,0
2014-06-06,3453.0209,3455.3016,3425.6522,3440.0968,-0.4359,58642921255.5468,0,0,0
2014-06-05,3475.8282,3489.5126,3458.3426,3461.3836,-0.4634,64543935810.0264,0,0,0
2014-06-04,3490.2728,3507.7584,3472.7872,3487.9921,-0.0652,57795918487.6625,0,0,0
2014-06-03,3462.1438,3496.3547,3456.8221,3493.3138,0.7885,50610201342.5018,0,0,0
2014-06-02,3436.2956,3489.5126,3434.7751,3487.9921,0.9444,59100773279.422,0,0,0
2014-05-30,3412.7281,3443.1378,3408.9269,3434.0149,0.6222,72946045486.734,0,0,0
2014-05-29,3421.1736,3425.7698,3397.426,3410.4489,-0.3784,50988255929.2612,0,0,0
2014-05-28,3441.8569,3447.2192,3422.7056,3424.2377,-0.7188,53699468708.6775,0,0,0
2014-05-27,3418.8754,3443.389,3418.1094,3433.4303,0.5758,49418923940.4845,0,0,0
2014-05-26,3408.9168,3418.1094,3405.0865,3413.5131,0.3529,15505508490.9658,0,0,0
2014-05-23,3403.5544,3416.5773,3396.66,3411.2149,0.3846,39888333571.7857,0,0,0
2014-05-22,3395.1279,3408.9168,3379.8069,3401.2563,0.2105,48142509062.1118,0,0,0
2014-05-21,3404.3205,3406.6186,3391.2977,3392.8297,-0.75,42751822510.1416,0,0,0
2014-05-20,3404.3205,3413.5131,3395.8939,3405.8526,0.087,46998564076.6115,0,0,0
2014-05-19,3405.8526,3410.4489,3388.9995,3393.5958,-0.5714,30307599799.3012,0,0,0
2014-05-16,3413.5131,3414.2791,3396.66,3408.1507,-0.3043,42854274477.794,0,0,0
2014-05-15,3395.8939,3428.834,3394.3618,3413.5131,0.5111,60770467177.7643,0,0,0
2014-05-14,3412.747,3418.1094,3388.2335,3390.5316,-0.7436,40698866733.05,0,0,0
2014-05-13,3408.1507,3418.1094,3396.66,3410.4489,0.1071,52987707570.2604,0,0,0
2014-05-12,3410.4489,3421.9396,3403.5544,3412.747,0.125,32758976745.7298,0,0,0
2014-05-09,3422.7056,3428.068,3407.3847,3411.2149,-0.5556,43080478857.1799,0,0,0
2014-05-08,3413.5131,3421.1736,3392.8297,3417.3433,0.1351,56414878515.78,0,0,0
2014-05-07,3438.7927,3448.7513,3418.1094,3421.1736,-0.575,49609965381.6826,0,0,0
2014-05-06,3454.8797,3459.476,3432.6643,3443.389,-0.4286,41274317546.5842,0,0,0
2014-05-05,3447.2192,3473.2649,3431.1322,3466.3704,0.4545,41779317158.1734,0,0,0
2014-05-02,3444.155,3467.1365,3421.1736,3429.6001,-0.3167,55161579540.3323,0,0,0
2014-04-30,3456.4118,3467.9025,3441.8569,3451.8155,-0.1765,72176568251.1407,0,0,0
2014-04-29,3429.3563,3457.9407,3413.9053,3457.9407,0.6491,63497150156.8995,0,0,0
2014-04-28,3472.6192,3473.3917,3436.3093,3438.6269,-0.9167,58529127134.7114,0,0,0
2014-04-25,3448.6701,3476.4819,3442.4897,3473.3917,0.7273,57591317160.6224,0,0,0
2014-04-24,3433.2191,3450.2152,3425.4935,3425.4935,-0.3125,50802735792.7997,0,0,0
2014-04-23,3477.2545,3481.8898,3439.3995,3440.9446,-0.8545,53939033391.3194,0,0,0
2014-04-22,3467.2113,3485.7526,3463.3486,3468.7564,0.069,48697708209.2396,0,0,0
2014-04-17,3467.2113,3496.5683,3460.2584,3467.9839,0.0213,51686760574.0036,0,0,0
2014-04-16,3450.9877,3482.6624,3447.8975,3478.7996,0.8,54843864067.1295,0,0,0
2014-04-15,3440.172,3475.7094,3431.674,3464.1211,0.5439,66684390731.1801,0,0,0
2014-04-14,3450.2152,3450.9877,3423.1759,3436.3093,-0.5,37135684058.5326,0,0,0
2014-04-11,3437.0818,3451.7603,3414.6778,3442.4897,0.1458,61832885477.7044,0,0,0
2014-04-10,3394.5915,3429.3563,3389.9562,3427.0386,0.8235,61617127051.2062,0,0,0
2014-04-09,3419.3131,3447.8975,3397.6817,3398.4542,-0.4154,73091810001.023,0,0,0
2014-04-08,3427.0386,3434.7642,3408.4974,3422.4033,-0.1765,81996438395.8397,0,0,0
2014-04-07,3485.7526,3495.7957,3438.6269,3450.2152,-0.6216,57508454054.7472,0,0,0
2014-04-04,3532.1057,3536.741,3475.7094,3478.027,-0.8861,74833952201.9702,0,0,0
2014-04-03,3539.8312,3559.9175,3536.741,3546.7841,0.3,56223360530.9524,0,0,0
2014-04-02,3523.6076,3543.6939,3518.1997,3530.5605,0.2727,52319449385.0834,0,0,0
2014-04-01,3538.2861,3542.9214,3509.7017,3520.5174,-0.5349,59635951686.1907,0,0,0
2014-03-31,3538.2861,3543.6939,3505.8389,3535.9684,-0.0612,72743035426.8405,0,0,0
2014-03-28,3509.6315,3532.9617,3501.8548,3520.5189,0.35,74742859231.6491,0,0,0
2014-03-27,3581.1773,3593.62,3515.8529,3518.1859,-0.81,91338468715.4968,0,0,0
2014-03-26,3589.7317,3613.0618,3571.0676,3586.621,-0.0741,76045611428.1169,0,0,0
2014-03-25,3634.8366,3634.8366,3581.955,3602.1744,-0.6176,88199652757.0526,0,0,0
2014-03-24,3616.1725,3638.725,3609.9511,3622.3939,0.2162,49510139928.6875,0,0,0
2014-03-21,3637.9473,3637.9473,3613.8395,3624.7269,-0.5484,50943736289.2759,0,0,0
2014-03-20,3666.7212,3677.6086,3620.8385,3632.5036,-0.6027,71534618749.2038,0,0,0
2014-03-19,3645.724,3672.9425,3628.6152,3664.3881,0.4211,65489341702.4124,0,0,0
2014-03-18,3665.9435,3683.8299,3643.391,3644.1687,-0.5385,57818118713.6252,0,0,0
2014-03-17,3662.8328,3679.9416,3658.1668,3669.0542,0.2857,39197578999.3029,0,0,0
2014-03-14,3687.7183,3712.6038,3665.1658,3666.7212,-0.4426,61086388981.6742,0,0,0
2014-03-13,3669.8318,3700.161,3655.8338,3695.495,0.5789,56424396293.0089,0,0,0
2014-03-12,3707.9377,3712.6038,3683.0523,3683.8299,-0.8158,52938645133.3917,0,0,0
2014-03-11,3685.3853,3705.6047,3659.7221,3698.6057,0.2881,60587198531.1708,0,0,0
2014-03-10,3664.3881,3687.7183,3641.8357,3678.3862,0.3051,57865485518.5594,0,0,0
2014-03-07,3635.6143,3678.3862,3633.2813,3664.3881,0.6379,57995501929.1289,0,0,0
2014-03-06,3620.8385,3639.5026,3604.5074,3638.725,0.5111,58937757111.0274,0,0,0
2014-03-05,3667.4988,3669.0542,3627.0599,3630.9483,-0.8704,30971169789.8127,0,0,0
